               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 172,            0.015333,           0.0046081,                   0,             0.98602,             0.99754,             0.99321,             0.87962,            0.010893,           0.0028187,                   0,            0.004357,            0.004357,            0.004357
                 173,            0.015227,           0.0046075,                   0,             0.98611,             0.99754,             0.99326,             0.87979,            0.010879,            0.002816,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.015269,           0.0045396,                   0,             0.98635,             0.99746,             0.99325,             0.87989,            0.010864,            0.002813,                   0,            0.004291,            0.004291,            0.004291
                 175,            0.015142,           0.0045913,                   0,             0.98647,              0.9974,             0.99328,                0.88,             0.01085,             0.00281,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.015116,           0.0045518,                   0,             0.98659,             0.99735,             0.99331,             0.88087,            0.010837,           0.0028073,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.015147,           0.0045158,                   0,             0.98659,              0.9974,             0.99332,             0.88108,            0.010823,           0.0028045,                   0,            0.004192,            0.004192,            0.004192
                 178,            0.014922,           0.0045125,                   0,             0.98674,             0.99741,             0.99336,              0.8814,            0.010809,           0.0028017,                   0,            0.004159,            0.004159,            0.004159
                 179,            0.015233,           0.0045949,                   0,             0.98684,             0.99751,              0.9934,             0.88127,            0.010795,            0.002799,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.015071,           0.0044623,                   0,             0.98672,             0.99781,             0.99342,             0.88168,            0.010782,           0.0027964,                   0,            0.004093,            0.004093,            0.004093
                 181,            0.014952,           0.0045372,                   0,             0.98672,             0.99777,             0.99346,             0.88201,            0.010767,           0.0027936,                   0,             0.00406,             0.00406,             0.00406
                 182,            0.015089,           0.0045173,                   0,              0.9866,             0.99783,             0.99349,             0.88223,            0.010755,            0.002791,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.014991,           0.0044402,                   0,             0.98672,             0.99773,              0.9935,             0.88241,            0.010741,           0.0027881,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.014838,           0.0044659,                   0,             0.98708,             0.99754,             0.99351,             0.88263,            0.010727,           0.0027854,                   0,            0.003961,            0.003961,            0.003961
                 185,            0.014722,           0.0044141,                   0,             0.98756,             0.99736,             0.99354,             0.88285,            0.010713,           0.0027827,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.014923,           0.0045071,                   0,             0.98779,             0.99754,             0.99356,             0.88311,            0.010699,           0.0027799,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.014649,           0.0044122,                   0,             0.98792,             0.99758,             0.99362,             0.88329,            0.010684,           0.0027771,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.014827,           0.0045299,                   0,              0.9881,             0.99754,             0.99363,             0.88346,            0.010669,           0.0027747,                   0,            0.003829,            0.003829,            0.003829
                 189,            0.014748,           0.0044107,                   0,             0.98802,             0.99766,             0.99365,             0.88409,            0.010655,           0.0027721,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.014654,           0.0044119,                   0,             0.98798,             0.99766,             0.99368,             0.88482,            0.010639,           0.0027691,                   0,            0.003763,            0.003763,            0.003763
                 191,            0.014582,           0.0044302,                   0,             0.98804,             0.99769,             0.99368,             0.88536,            0.010626,           0.0027662,                   0,             0.00373,             0.00373,             0.00373
                 192,            0.014656,           0.0043413,                   0,             0.98816,             0.99768,             0.99371,             0.88566,             0.01061,           0.0027633,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.014601,           0.0044087,                   0,             0.98824,             0.99754,             0.99373,             0.88542,            0.010598,           0.0027605,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.014687,           0.0044277,                   0,             0.98816,             0.99754,             0.99375,             0.88567,            0.010583,           0.0027579,                   0,            0.003631,            0.003631,            0.003631
                 195,            0.014375,            0.004399,                   0,             0.98804,             0.99775,             0.99373,             0.88619,            0.010568,           0.0027549,                   0,            0.003598,            0.003598,            0.003598
                 196,            0.014434,           0.0044036,                   0,              0.9881,             0.99766,             0.99373,             0.88634,            0.010554,           0.0027517,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.014414,           0.0042978,                   0,             0.98864,             0.99738,             0.99377,              0.8866,            0.010539,           0.0027486,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.014494,           0.0043967,                   0,             0.98864,             0.99751,             0.99379,             0.88673,            0.010525,           0.0027456,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.014341,           0.0043602,                   0,             0.98864,             0.99758,              0.9938,             0.88685,             0.01051,           0.0027425,                   0,            0.003466,            0.003466,            0.003466
                 200,             0.01433,           0.0043656,                   0,             0.98871,             0.99754,             0.99381,             0.88679,            0.010497,           0.0027396,                   0,            0.003433,            0.003433,            0.003433
                 201,            0.014317,           0.0043279,                   0,             0.98877,             0.99765,             0.99383,               0.887,            0.010483,           0.0027366,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.014184,           0.0043487,                   0,             0.98876,             0.99758,             0.99385,             0.88774,            0.010469,           0.0027337,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.014166,           0.0042754,                   0,             0.98889,             0.99761,             0.99386,             0.88782,            0.010453,           0.0027304,                   0,            0.003334,            0.003334,            0.003334
                 204,            0.014316,           0.0043869,                   0,             0.98901,             0.99765,             0.99389,             0.88827,            0.010438,           0.0027277,                   0,            0.003301,            0.003301,            0.003301
                 205,            0.014085,           0.0042913,                   0,             0.98901,             0.99763,             0.99391,             0.88866,            0.010425,           0.0027248,                   0,            0.003268,            0.003268,            0.003268
                 206,            0.014063,           0.0042035,                   0,              0.9891,             0.99754,             0.99393,              0.8889,             0.01041,           0.0027218,                   0,            0.003235,            0.003235,            0.003235
                 207,            0.014004,           0.0042068,                   0,             0.98913,             0.99752,             0.99394,             0.88895,            0.010395,           0.0027187,                   0,            0.003202,            0.003202,            0.003202
                 208,            0.014126,           0.0043233,                   0,             0.98913,             0.99754,             0.99396,             0.88915,            0.010382,           0.0027158,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.013921,           0.0042343,                   0,             0.98913,             0.99741,             0.99398,             0.88931,            0.010368,           0.0027128,                   0,            0.003136,            0.003136,            0.003136
                 210,             0.01382,           0.0041967,                   0,             0.98922,             0.99754,               0.994,             0.88937,            0.010353,           0.0027096,                   0,            0.003103,            0.003103,            0.003103
                 211,            0.013905,           0.0042455,                   0,             0.98961,             0.99752,             0.99403,             0.88955,            0.010337,           0.0027064,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.013918,           0.0041942,                   0,             0.98973,             0.99755,             0.99405,             0.88978,            0.010322,           0.0027033,                   0,            0.003037,            0.003037,            0.003037
                 213,            0.013868,             0.00425,                   0,             0.98973,             0.99761,             0.99406,             0.89023,            0.010308,           0.0027004,                   0,            0.003004,            0.003004,            0.003004
                 214,            0.013907,           0.0042584,                   0,             0.98981,             0.99778,             0.99408,             0.89047,            0.010295,           0.0026972,                   0,            0.002971,            0.002971,            0.002971
                 215,            0.013784,           0.0042384,                   0,             0.98985,             0.99755,              0.9941,             0.89072,            0.010279,            0.002694,                   0,            0.002938,            0.002938,            0.002938
                 216,            0.013821,           0.0041966,                   0,             0.98997,             0.99757,             0.99411,             0.89087,            0.010265,           0.0026908,                   0,            0.002905,            0.002905,            0.002905
                 217,            0.013673,            0.004218,                   0,                0.99,             0.99754,             0.99414,             0.89116,            0.010251,           0.0026878,                   0,            0.002872,            0.002872,            0.002872
                 218,            0.013463,           0.0040826,                   0,              0.9901,             0.99768,             0.99416,             0.89185,            0.010238,           0.0026844,                   0,            0.002839,            0.002839,            0.002839
                 219,            0.013602,           0.0041912,                   0,              0.9901,             0.99766,             0.99419,             0.89274,            0.010221,           0.0026813,                   0,            0.002806,            0.002806,            0.002806
                 220,            0.013519,           0.0041564,                   0,             0.99022,             0.99782,             0.99422,             0.89301,            0.010202,           0.0026779,                   0,            0.002773,            0.002773,            0.002773
                 221,             0.01363,           0.0041816,                   0,             0.99034,             0.99782,             0.99423,             0.89363,            0.010187,           0.0026748,                   0,             0.00274,             0.00274,             0.00274
                 222,            0.013366,            0.004118,                   0,             0.99034,             0.99781,             0.99424,             0.89388,            0.010172,           0.0026714,                   0,            0.002707,            0.002707,            0.002707
                 223,            0.013577,           0.0041318,                   0,             0.99049,             0.99778,             0.99426,             0.89413,            0.010156,           0.0026683,                   0,            0.002674,            0.002674,            0.002674
                 224,            0.013474,           0.0041181,                   0,             0.99058,             0.99782,             0.99428,             0.89428,             0.01014,           0.0026649,                   0,            0.002641,            0.002641,            0.002641
                 225,            0.013387,           0.0040789,                   0,             0.99058,             0.99779,              0.9943,             0.89434,            0.010127,           0.0026615,                   0,            0.002608,            0.002608,            0.002608
                 226,            0.013343,           0.0040377,                   0,             0.99096,             0.99766,             0.99431,             0.89439,            0.010113,           0.0026583,                   0,            0.002575,            0.002575,            0.002575
                 227,             0.01329,           0.0041001,                   0,             0.99119,             0.99766,             0.99432,             0.89452,            0.010097,           0.0026548,                   0,            0.002542,            0.002542,            0.002542
                 228,            0.013394,            0.004131,                   0,             0.99119,             0.99763,             0.99434,             0.89478,             0.01008,           0.0026513,                   0,            0.002509,            0.002509,            0.002509
                 229,            0.013238,           0.0040912,                   0,             0.99119,             0.99768,             0.99436,             0.89531,            0.010066,            0.002648,                   0,            0.002476,            0.002476,            0.002476
                 230,            0.013198,           0.0040185,                   0,              0.9913,             0.99778,             0.99439,             0.89557,             0.01005,           0.0026447,                   0,            0.002443,            0.002443,            0.002443
                 231,            0.013172,           0.0040604,                   0,             0.99129,             0.99778,             0.99439,             0.89624,            0.010035,           0.0026412,                   0,             0.00241,             0.00241,             0.00241
                 232,            0.013055,           0.0040244,                   0,             0.99158,             0.99778,             0.99441,             0.89651,             0.01002,           0.0026383,                   0,            0.002377,            0.002377,            0.002377
                 233,               0.013,            0.004099,                   0,             0.99146,             0.99778,             0.99443,             0.89671,            0.010004,           0.0026351,                   0,            0.002344,            0.002344,            0.002344
                 234,            0.013106,           0.0040374,                   0,             0.99155,             0.99778,             0.99444,             0.89704,           0.0099899,           0.0026318,                   0,            0.002311,            0.002311,            0.002311
                 235,            0.012937,           0.0039963,                   0,             0.99168,             0.99778,             0.99446,             0.89728,           0.0099751,           0.0026286,                   0,            0.002278,            0.002278,            0.002278
                 236,            0.012948,           0.0039716,                   0,             0.99177,             0.99778,             0.99447,             0.89772,           0.0099602,           0.0026254,                   0,            0.002245,            0.002245,            0.002245
                 237,            0.012929,           0.0040165,                   0,             0.99191,             0.99778,             0.99449,             0.89821,           0.0099449,           0.0026222,                   0,            0.002212,            0.002212,            0.002212
                 238,            0.012868,           0.0040394,                   0,             0.99202,             0.99778,             0.99451,             0.89899,           0.0099283,           0.0026187,                   0,            0.002179,            0.002179,            0.002179
                 239,            0.012856,           0.0039657,                   0,             0.99202,             0.99778,             0.99452,             0.89896,           0.0099135,           0.0026152,                   0,            0.002146,            0.002146,            0.002146
                 240,            0.012953,            0.004041,                   0,             0.99201,             0.99778,             0.99453,             0.89914,           0.0098985,           0.0026118,                   0,            0.002113,            0.002113,            0.002113
                 241,            0.012742,           0.0039739,                   0,             0.99202,             0.99778,             0.99454,             0.89989,           0.0098828,           0.0026083,                   0,             0.00208,             0.00208,             0.00208
                 242,            0.012749,           0.0039733,                   0,             0.99198,             0.99778,             0.99456,             0.90014,           0.0098665,           0.0026048,                   0,            0.002047,            0.002047,            0.002047
                 243,            0.012779,           0.0040076,                   0,             0.99222,             0.99778,             0.99457,             0.90044,           0.0098495,           0.0026016,                   0,            0.002014,            0.002014,            0.002014
                 244,            0.012696,           0.0039081,                   0,             0.99228,             0.99778,             0.99458,             0.90064,           0.0098339,           0.0025983,                   0,            0.001981,            0.001981,            0.001981
                 245,            0.012648,           0.0039264,                   0,             0.99234,             0.99778,             0.99459,             0.90103,           0.0098208,           0.0025952,                   0,            0.001948,            0.001948,            0.001948
                 246,            0.012574,           0.0039535,                   0,             0.99234,             0.99778,              0.9946,             0.90116,            0.009804,           0.0025917,                   0,            0.001915,            0.001915,            0.001915
                 247,            0.012553,           0.0038865,                   0,             0.99239,             0.99778,             0.99461,             0.90136,           0.0097864,            0.002588,                   0,            0.001882,            0.001882,            0.001882
                 248,            0.012354,           0.0039134,                   0,             0.99258,             0.99778,             0.99462,             0.90153,           0.0097703,           0.0025843,                   0,            0.001849,            0.001849,            0.001849
                 249,            0.012472,           0.0038377,                   0,             0.99259,             0.99778,             0.99463,             0.90174,           0.0097523,           0.0025806,                   0,            0.001816,            0.001816,            0.001816
                 250,            0.012507,           0.0039228,                   0,             0.99241,             0.99778,             0.99464,             0.90198,           0.0097351,           0.0025771,                   0,            0.001783,            0.001783,            0.001783
                 251,            0.012442,           0.0038958,                   0,              0.9924,             0.99798,             0.99465,               0.902,           0.0097193,           0.0025736,                   0,             0.00175,             0.00175,             0.00175
                 252,             0.01221,           0.0038224,                   0,             0.99241,             0.99827,             0.99466,             0.90257,           0.0097029,             0.00257,                   0,            0.001717,            0.001717,            0.001717
                 253,             0.01231,            0.003821,                   0,             0.99236,             0.99852,             0.99466,             0.90277,           0.0096876,           0.0025664,                   0,            0.001684,            0.001684,            0.001684
                 254,            0.012335,           0.0038464,                   0,             0.99252,             0.99852,             0.99467,             0.90357,           0.0096715,           0.0025629,                   0,            0.001651,            0.001651,            0.001651
                 255,            0.012306,           0.0038329,                   0,             0.99247,             0.99852,             0.99467,             0.90379,            0.009659,           0.0025598,                   0,            0.001618,            0.001618,            0.001618
                 256,            0.012083,            0.003835,                   0,             0.99247,             0.99852,             0.99468,             0.90397,           0.0096456,           0.0025564,                   0,            0.001585,            0.001585,            0.001585
                 257,            0.012182,           0.0038263,                   0,             0.99241,             0.99858,             0.99468,             0.90423,           0.0096306,           0.0025529,                   0,            0.001552,            0.001552,            0.001552
                 258,            0.011967,           0.0037822,                   0,             0.99241,             0.99859,             0.99469,              0.9046,           0.0096123,           0.0025494,                   0,            0.001519,            0.001519,            0.001519
                 259,            0.012112,           0.0037864,                   0,             0.99241,             0.99855,              0.9947,             0.90487,           0.0095989,            0.002546,                   0,            0.001486,            0.001486,            0.001486
                 260,            0.012014,           0.0037925,                   0,             0.99245,             0.99852,              0.9947,             0.90505,           0.0095851,           0.0025425,                   0,            0.001453,            0.001453,            0.001453
                 261,            0.012027,           0.0037573,                   0,             0.99277,             0.99827,              0.9947,             0.90501,           0.0095733,           0.0025391,                   0,             0.00142,             0.00142,             0.00142
                 262,            0.011926,           0.0037356,                   0,              0.9928,              0.9984,             0.99471,             0.90518,           0.0095596,           0.0025355,                   0,            0.001387,            0.001387,            0.001387
                 263,            0.011992,           0.0037576,                   0,             0.99283,              0.9984,             0.99471,             0.90553,           0.0095394,           0.0025317,                   0,            0.001354,            0.001354,            0.001354
                 264,             0.01184,           0.0037143,                   0,             0.99282,              0.9984,             0.99471,             0.90583,           0.0095243,           0.0025278,                   0,            0.001321,            0.001321,            0.001321
                 265,             0.01183,           0.0037899,                   0,             0.99281,              0.9984,             0.99471,             0.90619,           0.0095085,           0.0025241,                   0,            0.001288,            0.001288,            0.001288
                 266,            0.011799,           0.0036868,                   0,             0.99278,              0.9984,             0.99471,             0.90641,           0.0094944,           0.0025205,                   0,            0.001255,            0.001255,            0.001255
                 267,            0.011885,           0.0037548,                   0,             0.99277,             0.99844,             0.99472,              0.9072,           0.0094769,           0.0025168,                   0,            0.001222,            0.001222,            0.001222
                 268,            0.011742,           0.0036801,                   0,             0.99275,             0.99852,             0.99473,             0.90711,           0.0094608,            0.002513,                   0,            0.001189,            0.001189,            0.001189
                 269,              0.0117,           0.0037106,                   0,             0.99289,             0.99851,             0.99473,             0.90748,           0.0094462,           0.0025092,                   0,            0.001156,            0.001156,            0.001156
                 270,             0.01158,           0.0036607,                   0,             0.99299,              0.9984,             0.99473,             0.90752,           0.0094313,           0.0025052,                   0,            0.001123,            0.001123,            0.001123
                 271,             0.01167,             0.00371,                   0,             0.99298,              0.9984,             0.99474,              0.9077,           0.0094127,           0.0025015,                   0,             0.00109,             0.00109,             0.00109
                 272,            0.011484,           0.0037049,                   0,             0.99314,              0.9984,             0.99474,             0.90789,           0.0093988,           0.0024978,                   0,            0.001057,            0.001057,            0.001057
                 273,            0.011626,           0.0036791,                   0,             0.99317,              0.9984,             0.99474,             0.90796,           0.0093848,           0.0024944,                   0,            0.001024,            0.001024,            0.001024
                 274,            0.011383,           0.0036923,                   0,             0.99314,             0.99854,             0.99475,             0.90864,           0.0093703,           0.0024909,                   0,            0.000991,            0.000991,            0.000991
                 275,            0.011365,           0.0036248,                   0,             0.99314,             0.99853,             0.99475,             0.90854,           0.0093553,           0.0024871,                   0,            0.000958,            0.000958,            0.000958
                 276,            0.011349,           0.0036446,                   0,             0.99314,             0.99855,             0.99475,             0.90892,           0.0093427,           0.0024835,                   0,            0.000925,            0.000925,            0.000925
                 277,            0.011387,           0.0036235,                   0,             0.99323,             0.99852,             0.99475,             0.90901,           0.0093282,           0.0024798,                   0,            0.000892,            0.000892,            0.000892
                 278,            0.011219,           0.0035565,                   0,              0.9936,             0.99828,             0.99476,             0.90918,           0.0093134,            0.002476,                   0,            0.000859,            0.000859,            0.000859
                 279,             0.01138,           0.0036526,                   0,              0.9938,             0.99828,             0.99475,             0.90983,           0.0092992,           0.0024725,                   0,            0.000826,            0.000826,            0.000826
                 280,            0.011172,           0.0035278,                   0,             0.99374,             0.99828,             0.99476,             0.91009,           0.0092818,           0.0024685,                   0,            0.000793,            0.000793,            0.000793
                 281,             0.01122,           0.0035807,                   0,             0.99375,             0.99828,             0.99476,              0.9105,           0.0092664,           0.0024646,                   0,             0.00076,             0.00076,             0.00076
                 282,            0.011162,           0.0035535,                   0,             0.99365,             0.99828,             0.99476,             0.91058,            0.009251,           0.0024607,                   0,            0.000727,            0.000727,            0.000727
                 283,            0.011124,            0.003549,                   0,             0.99373,             0.99852,             0.99475,             0.91066,           0.0092341,           0.0024567,                   0,            0.000694,            0.000694,            0.000694
                 284,            0.011157,           0.0036175,                   0,             0.99373,             0.99852,             0.99476,             0.91084,           0.0092209,           0.0024529,                   0,            0.000661,            0.000661,            0.000661
                 285,            0.010957,           0.0035049,                   0,             0.99387,              0.9984,             0.99476,             0.91109,           0.0092069,           0.0024491,                   0,            0.000628,            0.000628,            0.000628
                 286,            0.011008,           0.0035156,                   0,             0.99404,             0.99828,             0.99476,             0.91132,           0.0091911,           0.0024454,                   0,            0.000595,            0.000595,            0.000595
                 287,            0.010939,           0.0035146,                   0,             0.99411,             0.99838,             0.99477,             0.91153,           0.0091783,           0.0024416,                   0,            0.000562,            0.000562,            0.000562
                 288,            0.011037,           0.0034976,                   0,             0.99453,             0.99754,             0.99476,              0.9116,           0.0091625,           0.0024381,                   0,            0.000529,            0.000529,            0.000529
                 289,            0.011005,           0.0035802,                   0,             0.99484,             0.99746,             0.99477,             0.91206,           0.0091468,           0.0024344,                   0,            0.000496,            0.000496,            0.000496
                 290,            0.010829,           0.0034667,                   0,             0.99496,             0.99751,             0.99477,             0.91227,           0.0091336,           0.0024307,                   0,            0.000463,            0.000463,            0.000463
                 291,            0.010853,           0.0035054,                   0,             0.99508,              0.9975,             0.99477,             0.91228,           0.0091185,           0.0024271,                   0,             0.00043,             0.00043,             0.00043
                 292,            0.010817,           0.0034957,                   0,             0.99508,             0.99754,             0.99477,             0.91229,           0.0090997,           0.0024229,                   0,            0.000397,            0.000397,            0.000397
                 293,            0.010778,           0.0034702,                   0,             0.99533,              0.9975,             0.99477,             0.91306,           0.0090821,            0.002419,                   0,            0.000364,            0.000364,            0.000364
                 294,            0.010734,            0.003448,                   0,             0.99533,             0.99751,             0.99477,             0.91332,           0.0090686,           0.0024154,                   0,            0.000331,            0.000331,            0.000331
                 295,            0.010699,           0.0034985,                   0,             0.99531,             0.99754,             0.99477,             0.91407,           0.0090545,           0.0024119,                   0,            0.000298,            0.000298,            0.000298
                 296,            0.010639,           0.0033858,                   0,             0.99533,             0.99758,             0.99478,             0.91435,           0.0090407,           0.0024082,                   0,            0.000265,            0.000265,            0.000265
                 297,            0.010604,           0.0034382,                   0,             0.99533,             0.99758,             0.99478,             0.91443,            0.009023,           0.0024044,                   0,            0.000232,            0.000232,            0.000232
                 298,            0.010665,           0.0034932,                   0,             0.99557,             0.99754,             0.99478,              0.9151,           0.0090051,           0.0024003,                   0,            0.000199,            0.000199,            0.000199
                 299,            0.010441,           0.0034587,                   0,             0.99562,             0.99754,             0.99478,             0.91509,           0.0089919,           0.0023966,                   0,            0.000166,            0.000166,            0.000166
