               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 169,            0.016684,           0.0049347,                   0,             0.98633,             0.99564,             0.99338,             0.86811,            0.011495,           0.0028994,                   0,            0.007228,            0.007228,            0.007228
                 170,            0.016778,           0.0048932,                   0,             0.98652,             0.99556,             0.99338,             0.86812,            0.011484,            0.002897,                   0,           0.0072115,           0.0072115,           0.0072115
                 171,            0.016774,           0.0048763,                   0,             0.98768,             0.99519,             0.99339,             0.86852,             0.01147,           0.0028946,                   0,            0.007195,            0.007195,            0.007195
                 172,            0.016901,           0.0049353,                   0,             0.98777,             0.99528,             0.99339,             0.86874,            0.011459,           0.0028921,                   0,           0.0071785,           0.0071785,           0.0071785
                 173,            0.016776,           0.0049508,                   0,             0.98769,             0.99532,             0.99339,             0.86868,            0.011447,           0.0028894,                   0,            0.007162,            0.007162,            0.007162
                 174,            0.016923,           0.0049365,                   0,             0.98753,             0.99558,             0.99339,             0.86893,            0.011433,           0.0028869,                   0,           0.0071455,           0.0071455,           0.0071455
                 175,             0.01671,           0.0049033,                   0,             0.98766,             0.99569,             0.99339,              0.8689,            0.011421,           0.0028847,                   0,            0.007129,            0.007129,            0.007129
                 176,            0.016641,           0.0049028,                   0,             0.98766,             0.99588,             0.99339,               0.869,            0.011408,           0.0028824,                   0,           0.0071125,           0.0071125,           0.0071125
                 177,            0.016637,           0.0048592,                   0,             0.98766,             0.99582,              0.9934,             0.86914,            0.011397,           0.0028803,                   0,            0.007096,            0.007096,            0.007096
                 178,            0.016817,           0.0049218,                   0,              0.9877,             0.99606,              0.9934,             0.86912,            0.011385,           0.0028784,                   0,           0.0070795,           0.0070795,           0.0070795
                 179,            0.016802,           0.0049601,                   0,             0.98802,             0.99587,             0.99338,             0.86935,            0.011373,           0.0028761,                   0,            0.007063,            0.007063,            0.007063
                 180,            0.016552,           0.0047932,                   0,             0.98802,             0.99603,             0.99337,             0.86949,            0.011362,           0.0028736,                   0,           0.0070465,           0.0070465,           0.0070465
                 181,            0.016518,           0.0048752,                   0,             0.98802,               0.996,             0.99338,             0.86973,            0.011348,            0.002871,                   0,             0.00703,             0.00703,             0.00703
                 182,            0.016675,           0.0048583,                   0,             0.98814,             0.99617,              0.9934,             0.86974,            0.011337,           0.0028687,                   0,           0.0070135,           0.0070135,           0.0070135
                 183,            0.016558,           0.0047953,                   0,             0.98826,             0.99613,             0.99338,             0.87059,            0.011326,           0.0028664,                   0,            0.006997,            0.006997,            0.006997
                 184,            0.016421,           0.0047896,                   0,             0.98846,             0.99618,             0.99337,             0.87076,            0.011313,           0.0028638,                   0,           0.0069805,           0.0069805,           0.0069805
                 185,            0.016407,           0.0048037,                   0,             0.98847,              0.9963,             0.99338,             0.87094,            0.011301,           0.0028615,                   0,            0.006964,            0.006964,            0.006964
                 186,             0.01668,           0.0048412,                   0,             0.98851,             0.99619,             0.99339,             0.87115,             0.01129,           0.0028593,                   0,           0.0069475,           0.0069475,           0.0069475
                 187,            0.016505,           0.0048925,                   0,             0.98851,             0.99617,             0.99338,             0.87123,             0.01128,           0.0028574,                   0,            0.006931,            0.006931,            0.006931
                 188,            0.016547,           0.0049107,                   0,             0.98851,             0.99629,             0.99337,              0.8715,             0.01127,           0.0028554,                   0,           0.0069145,           0.0069145,           0.0069145
                 189,            0.016441,           0.0047817,                   0,             0.98863,             0.99645,             0.99336,             0.87181,            0.011259,           0.0028534,                   0,            0.006898,            0.006898,            0.006898
                 190,            0.016363,           0.0048164,                   0,             0.98863,             0.99603,             0.99336,             0.87152,            0.011246,           0.0028509,                   0,           0.0068815,           0.0068815,           0.0068815
                 191,            0.016304,           0.0048318,                   0,             0.98876,             0.99606,             0.99334,             0.87194,            0.011233,           0.0028486,                   0,            0.006865,            0.006865,            0.006865
                 192,            0.016418,           0.0047759,                   0,             0.98875,             0.99607,             0.99334,             0.87201,            0.011221,           0.0028465,                   0,           0.0068485,           0.0068485,           0.0068485
                 193,            0.016472,           0.0048616,                   0,             0.98896,             0.99606,             0.99336,              0.8721,            0.011211,           0.0028445,                   0,            0.006832,            0.006832,            0.006832
                 194,            0.016493,           0.0048365,                   0,             0.98928,             0.99593,             0.99334,               0.872,            0.011202,           0.0028424,                   0,           0.0068155,           0.0068155,           0.0068155
                 195,            0.016253,           0.0048172,                   0,              0.9891,             0.99618,             0.99336,             0.87204,            0.011194,           0.0028404,                   0,            0.006799,            0.006799,            0.006799
                 196,            0.016307,           0.0048564,                   0,             0.98923,             0.99612,             0.99336,             0.87286,            0.011183,            0.002838,                   0,           0.0067825,           0.0067825,           0.0067825
                 197,            0.016176,           0.0047033,                   0,             0.98899,             0.99649,             0.99335,             0.87297,            0.011172,           0.0028359,                   0,            0.006766,            0.006766,            0.006766
                 198,            0.016381,           0.0047903,                   0,             0.98923,             0.99625,             0.99335,             0.87312,            0.011158,           0.0028334,                   0,           0.0067495,           0.0067495,           0.0067495
                 199,            0.016267,           0.0047723,                   0,             0.98923,             0.99618,             0.99333,             0.87324,            0.011149,           0.0028314,                   0,            0.006733,            0.006733,            0.006733
                 200,            0.016134,           0.0047888,                   0,             0.98936,              0.9963,             0.99333,             0.87336,            0.011136,           0.0028293,                   0,           0.0067165,           0.0067165,           0.0067165
                 201,            0.016157,           0.0047572,                   0,              0.9893,             0.99667,             0.99333,             0.87334,            0.011126,           0.0028272,                   0,              0.0067,              0.0067,              0.0067
                 202,            0.016008,            0.004791,                   0,             0.98924,             0.99668,             0.99332,             0.87346,            0.011115,            0.002825,                   0,           0.0066835,           0.0066835,           0.0066835
                 203,            0.016254,           0.0047311,                   0,             0.98924,             0.99677,             0.99333,             0.87456,            0.011107,           0.0028231,                   0,            0.006667,            0.006667,            0.006667
                 204,            0.016332,            0.004865,                   0,             0.98911,             0.99704,             0.99334,             0.87455,            0.011096,           0.0028211,                   0,           0.0066505,           0.0066505,           0.0066505
                 205,            0.016057,           0.0047344,                   0,             0.98905,             0.99704,             0.99334,             0.87476,            0.011082,            0.002819,                   0,            0.006634,            0.006634,            0.006634
                 206,            0.016265,           0.0046902,                   0,             0.98921,             0.99704,             0.99335,              0.8749,             0.01107,           0.0028168,                   0,           0.0066175,           0.0066175,           0.0066175
                 207,            0.016137,           0.0047124,                   0,             0.98912,             0.99711,             0.99335,             0.87496,            0.011059,           0.0028148,                   0,            0.006601,            0.006601,            0.006601
                 208,            0.016017,           0.0047922,                   0,             0.98912,             0.99695,             0.99333,             0.87506,            0.011045,           0.0028126,                   0,           0.0065845,           0.0065845,           0.0065845
                 209,            0.015968,           0.0047181,                   0,             0.98912,             0.99705,             0.99335,             0.87533,            0.011034,           0.0028104,                   0,            0.006568,            0.006568,            0.006568
                 210,            0.016037,           0.0046756,                   0,             0.98912,             0.99686,             0.99336,             0.87542,            0.011023,           0.0028085,                   0,           0.0065515,           0.0065515,           0.0065515
                 211,            0.015938,            0.004709,                   0,             0.98901,              0.9968,             0.99334,             0.87605,            0.011013,           0.0028069,                   0,            0.006535,            0.006535,            0.006535
                 212,            0.016028,           0.0046491,                   0,             0.98909,             0.99692,             0.99336,             0.87558,            0.011003,           0.0028047,                   0,           0.0065185,           0.0065185,           0.0065185
                 213,            0.016019,            0.004715,                   0,             0.98879,             0.99704,             0.99336,              0.8756,            0.010993,           0.0028026,                   0,            0.006502,            0.006502,            0.006502
                 214,            0.015945,           0.0047526,                   0,             0.98912,             0.99688,             0.99339,             0.87632,            0.010983,           0.0028003,                   0,           0.0064855,           0.0064855,           0.0064855
                 215,            0.015791,           0.0046802,                   0,             0.98906,              0.9968,             0.99339,             0.87669,            0.010972,           0.0027979,                   0,            0.006469,            0.006469,            0.006469
                 216,            0.015927,           0.0046835,                   0,             0.98924,             0.99662,             0.99343,             0.87679,            0.010962,           0.0027956,                   0,           0.0064525,           0.0064525,           0.0064525
                 217,            0.015686,           0.0046717,                   0,             0.98936,             0.99637,             0.99342,             0.87703,            0.010949,           0.0027933,                   0,            0.006436,            0.006436,            0.006436
                 218,            0.015813,           0.0046238,                   0,             0.98936,             0.99637,             0.99345,             0.87728,             0.01094,           0.0027913,                   0,           0.0064195,           0.0064195,           0.0064195
                 219,            0.015792,           0.0046568,                   0,              0.9896,             0.99635,             0.99344,             0.87738,            0.010927,           0.0027892,                   0,            0.006403,            0.006403,            0.006403
                 220,            0.015758,           0.0046597,                   0,              0.9896,             0.99631,             0.99347,             0.87745,            0.010916,            0.002787,                   0,           0.0063865,           0.0063865,           0.0063865
                 221,            0.015794,           0.0047491,                   0,              0.9896,             0.99638,             0.99345,             0.87746,            0.010906,           0.0027851,                   0,             0.00637,             0.00637,             0.00637
                 222,            0.015758,           0.0046883,                   0,              0.9896,             0.99642,             0.99346,             0.87762,            0.010896,           0.0027829,                   0,           0.0063535,           0.0063535,           0.0063535
                 223,            0.015895,           0.0046818,                   0,             0.98948,             0.99697,             0.99348,             0.87775,            0.010884,           0.0027805,                   0,            0.006337,            0.006337,            0.006337
                 224,             0.01583,            0.004667,                   0,             0.98953,             0.99704,             0.99349,             0.87783,            0.010871,           0.0027784,                   0,           0.0063205,           0.0063205,           0.0063205
                 225,            0.015739,           0.0046401,                   0,              0.9896,              0.9965,             0.99349,             0.87806,             0.01086,           0.0027762,                   0,            0.006304,            0.006304,            0.006304
                 226,            0.015735,           0.0045922,                   0,             0.98889,             0.99767,             0.99349,             0.87865,            0.010846,           0.0027737,                   0,           0.0062875,           0.0062875,           0.0062875
                 227,            0.015646,           0.0046179,                   0,             0.98889,             0.99778,              0.9935,             0.87906,            0.010836,           0.0027713,                   0,            0.006271,            0.006271,            0.006271
                 228,            0.015676,           0.0046944,                   0,             0.98901,              0.9977,             0.99348,             0.87913,            0.010827,           0.0027693,                   0,           0.0062545,           0.0062545,           0.0062545
                 229,            0.015438,           0.0046052,                   0,             0.98924,             0.99778,             0.99349,              0.8792,            0.010817,           0.0027669,                   0,            0.006238,            0.006238,            0.006238
                 230,            0.015691,           0.0045791,                   0,             0.98972,             0.99729,             0.99348,             0.87944,            0.010805,           0.0027647,                   0,           0.0062215,           0.0062215,           0.0062215
                 231,             0.01554,           0.0046158,                   0,             0.98973,             0.99701,              0.9935,             0.87951,            0.010792,           0.0027619,                   0,            0.006205,            0.006205,            0.006205
                 232,            0.015458,           0.0045572,                   0,             0.98973,             0.99708,             0.99349,              0.8797,             0.01078,           0.0027594,                   0,           0.0061885,           0.0061885,           0.0061885
                 233,            0.015536,           0.0046666,                   0,             0.98973,             0.99714,             0.99351,              0.8798,            0.010767,           0.0027571,                   0,            0.006172,            0.006172,            0.006172
                 234,            0.015586,           0.0046535,                   0,             0.98973,              0.9971,              0.9935,             0.88005,            0.010756,           0.0027549,                   0,           0.0061555,           0.0061555,           0.0061555
                 235,            0.015474,           0.0046231,                   0,             0.98985,             0.99716,             0.99351,             0.88016,            0.010745,           0.0027526,                   0,            0.006139,            0.006139,            0.006139
                 236,            0.015542,           0.0045768,                   0,             0.98985,             0.99715,             0.99351,             0.88042,            0.010731,           0.0027504,                   0,           0.0061225,           0.0061225,           0.0061225
                 237,            0.015479,           0.0045889,                   0,             0.99018,             0.99692,             0.99355,             0.88064,             0.01072,           0.0027483,                   0,            0.006106,            0.006106,            0.006106
                 238,             0.01545,            0.004623,                   0,             0.99033,             0.99676,             0.99355,             0.88093,            0.010706,           0.0027456,                   0,           0.0060895,           0.0060895,           0.0060895
                 239,            0.015497,           0.0045909,                   0,             0.99057,             0.99671,             0.99357,             0.88102,            0.010692,           0.0027431,                   0,            0.006073,            0.006073,            0.006073
                 240,              0.0157,           0.0046875,                   0,             0.98963,             0.99766,             0.99358,             0.88154,            0.010677,            0.002741,                   0,           0.0060565,           0.0060565,           0.0060565
                 241,             0.01522,           0.0045918,                   0,             0.98901,             0.99813,             0.99356,             0.88155,            0.010668,           0.0027388,                   0,             0.00604,             0.00604,             0.00604
                 242,            0.015471,           0.0045842,                   0,             0.98901,             0.99812,             0.99358,             0.88177,            0.010656,           0.0027367,                   0,           0.0060235,           0.0060235,           0.0060235
                 243,            0.015578,           0.0046523,                   0,             0.98943,             0.99778,             0.99362,             0.88189,             0.01064,            0.002734,                   0,            0.006007,            0.006007,            0.006007
                 244,             0.01542,           0.0045614,                   0,              0.9893,             0.99778,             0.99362,             0.88248,            0.010628,           0.0027316,                   0,           0.0059905,           0.0059905,           0.0059905
                 245,             0.01534,           0.0045529,                   0,             0.98964,             0.99778,             0.99364,             0.88259,            0.010618,           0.0027289,                   0,            0.005974,            0.005974,            0.005974
                 246,            0.015337,           0.0045949,                   0,             0.98946,             0.99778,             0.99364,             0.88292,            0.010604,           0.0027265,                   0,           0.0059575,           0.0059575,           0.0059575
                 247,            0.015272,           0.0044979,                   0,             0.99022,             0.99775,             0.99366,             0.88294,            0.010591,           0.0027238,                   0,            0.005941,            0.005941,            0.005941
                 248,              0.0152,           0.0045313,                   0,             0.99033,             0.99716,             0.99365,             0.88318,            0.010578,           0.0027211,                   0,           0.0059245,           0.0059245,           0.0059245
                 249,            0.015396,            0.004467,                   0,             0.99057,             0.99693,             0.99366,             0.88341,            0.010564,           0.0027185,                   0,            0.005908,            0.005908,            0.005908
                 250,            0.015183,            0.004543,                   0,             0.99069,             0.99692,             0.99365,             0.88367,             0.01055,           0.0027158,                   0,           0.0058915,           0.0058915,           0.0058915
                 251,            0.015316,            0.004584,                   0,             0.99069,             0.99681,             0.99367,             0.88394,            0.010539,           0.0027135,                   0,            0.005875,            0.005875,            0.005875
                 252,            0.014993,           0.0044468,                   0,             0.99082,             0.99688,             0.99366,             0.88431,            0.010528,            0.002711,                   0,           0.0058585,           0.0058585,           0.0058585
                 253,            0.015306,           0.0044945,                   0,             0.99093,             0.99704,             0.99368,             0.88452,             0.01051,           0.0027084,                   0,            0.005842,            0.005842,            0.005842
                 254,            0.015247,           0.0045138,                   0,             0.99104,             0.99704,             0.99369,             0.88519,            0.010498,           0.0027059,                   0,           0.0058255,           0.0058255,           0.0058255
                 255,            0.015172,           0.0044895,                   0,             0.99106,             0.99708,             0.99367,             0.88516,            0.010485,           0.0027035,                   0,            0.005809,            0.005809,            0.005809
                 256,            0.015048,           0.0045481,                   0,             0.99098,             0.99717,             0.99368,             0.88597,            0.010472,           0.0027013,                   0,           0.0057925,           0.0057925,           0.0057925
                 257,            0.015034,           0.0045059,                   0,             0.99111,             0.99729,              0.9937,             0.88625,            0.010457,           0.0026985,                   0,            0.005776,            0.005776,            0.005776
                 258,            0.014978,           0.0045304,                   0,             0.99088,             0.99729,             0.99371,             0.88657,            0.010446,           0.0026963,                   0,           0.0057595,           0.0057595,           0.0057595
                 259,            0.015162,           0.0044827,                   0,              0.9905,             0.99791,              0.9937,             0.88651,            0.010434,           0.0026939,                   0,            0.005743,            0.005743,            0.005743
                 260,            0.015076,           0.0045089,                   0,             0.99082,             0.99782,              0.9937,             0.88665,             0.01042,           0.0026914,                   0,           0.0057265,           0.0057265,           0.0057265
                 261,            0.015004,           0.0044403,                   0,             0.99118,             0.99727,             0.99372,             0.88669,            0.010407,           0.0026888,                   0,             0.00571,             0.00571,             0.00571
                 262,            0.015052,           0.0044321,                   0,              0.9913,             0.99741,             0.99373,             0.88711,            0.010393,           0.0026863,                   0,           0.0056935,           0.0056935,           0.0056935
                 263,            0.015108,           0.0045171,                   0,             0.99143,             0.99737,             0.99373,             0.88765,            0.010376,           0.0026834,                   0,            0.005677,            0.005677,            0.005677
                 264,            0.014992,           0.0044572,                   0,             0.99155,             0.99764,             0.99373,             0.88809,            0.010356,           0.0026805,                   0,           0.0056605,           0.0056605,           0.0056605
                 265,            0.014872,           0.0045384,                   0,             0.99131,             0.99823,             0.99374,             0.88828,             0.01034,           0.0026775,                   0,            0.005644,            0.005644,            0.005644
                 266,            0.014925,           0.0043842,                   0,             0.99131,             0.99839,             0.99374,             0.88912,            0.010322,            0.002674,                   0,           0.0056275,           0.0056275,           0.0056275
                 267,            0.015094,           0.0045177,                   0,             0.99138,              0.9984,             0.99376,             0.88909,             0.01031,           0.0026712,                   0,            0.005611,            0.005611,            0.005611
                 268,            0.014888,            0.004426,                   0,             0.99139,              0.9984,             0.99376,             0.88934,            0.010296,           0.0026689,                   0,           0.0055945,           0.0055945,           0.0055945
                 269,            0.014843,           0.0044252,                   0,             0.99138,              0.9984,             0.99377,             0.88964,            0.010281,           0.0026662,                   0,            0.005578,            0.005578,            0.005578
                 270,            0.014716,           0.0043984,                   0,             0.99153,              0.9984,             0.99379,              0.8898,            0.010265,           0.0026633,                   0,           0.0055615,           0.0055615,           0.0055615
                 271,            0.014795,           0.0044579,                   0,             0.99152,              0.9984,              0.9938,             0.88986,            0.010249,           0.0026603,                   0,            0.005545,            0.005545,            0.005545
                 272,            0.014712,           0.0044682,                   0,             0.99151,              0.9984,             0.99382,             0.89024,            0.010234,           0.0026577,                   0,           0.0055285,           0.0055285,           0.0055285
                 273,            0.014988,           0.0044601,                   0,             0.99159,              0.9984,             0.99382,             0.89039,            0.010216,           0.0026549,                   0,            0.005512,            0.005512,            0.005512
                 274,            0.014796,           0.0044804,                   0,             0.99158,             0.99852,             0.99384,              0.8906,            0.010203,           0.0026524,                   0,           0.0054955,           0.0054955,           0.0054955
                 275,            0.014765,           0.0044151,                   0,             0.99168,             0.99855,             0.99386,             0.89075,            0.010191,           0.0026501,                   0,            0.005479,            0.005479,            0.005479
                 276,            0.014871,           0.0044767,                   0,             0.99168,             0.99857,             0.99388,             0.89084,            0.010176,           0.0026475,                   0,           0.0054625,           0.0054625,           0.0054625
                 277,            0.014899,           0.0044285,                   0,             0.99168,             0.99853,             0.99391,              0.8911,            0.010159,           0.0026446,                   0,            0.005446,            0.005446,            0.005446
                 278,            0.014736,            0.004382,                   0,             0.99193,             0.99852,             0.99392,              0.8913,            0.010146,           0.0026421,                   0,           0.0054295,           0.0054295,           0.0054295
                 279,            0.014765,           0.0044337,                   0,             0.99192,              0.9986,             0.99394,             0.89137,            0.010134,           0.0026394,                   0,            0.005413,            0.005413,            0.005413
                 280,            0.014607,           0.0043295,                   0,             0.99192,             0.99863,             0.99394,             0.89158,            0.010116,           0.0026365,                   0,           0.0053965,           0.0053965,           0.0053965
                 281,            0.014793,           0.0044137,                   0,             0.99189,             0.99864,             0.99394,             0.89167,            0.010102,           0.0026339,                   0,             0.00538,             0.00538,             0.00538
                 282,            0.014733,           0.0043914,                   0,              0.9919,             0.99864,             0.99394,             0.89174,            0.010086,           0.0026312,                   0,           0.0053635,           0.0053635,           0.0053635
                 283,             0.01466,           0.0043874,                   0,             0.99192,              0.9987,             0.99396,             0.89195,            0.010073,           0.0026288,                   0,            0.005347,            0.005347,            0.005347
                 284,             0.01453,           0.0044372,                   0,             0.99192,             0.99869,             0.99397,             0.89282,            0.010055,            0.002626,                   0,           0.0053305,           0.0053305,           0.0053305
                 285,            0.014461,           0.0043357,                   0,             0.99192,             0.99865,               0.994,             0.89294,            0.010041,           0.0026232,                   0,            0.005314,            0.005314,            0.005314
                 286,            0.014499,           0.0043558,                   0,             0.99194,             0.99864,               0.994,             0.89356,            0.010027,           0.0026205,                   0,           0.0052975,           0.0052975,           0.0052975
                 287,            0.014616,           0.0043802,                   0,             0.99206,             0.99864,             0.99401,             0.89384,            0.010013,           0.0026179,                   0,            0.005281,            0.005281,            0.005281
                 288,             0.01457,           0.0042956,                   0,             0.99211,             0.99864,             0.99401,             0.89383,           0.0099979,           0.0026154,                   0,           0.0052645,           0.0052645,           0.0052645
                 289,            0.014539,           0.0044286,                   0,             0.99215,             0.99864,             0.99405,             0.89388,           0.0099841,           0.0026128,                   0,            0.005248,            0.005248,            0.005248
                 290,            0.014499,           0.0043236,                   0,             0.99216,             0.99855,             0.99405,             0.89414,            0.009967,           0.0026101,                   0,           0.0052315,           0.0052315,           0.0052315
                 291,            0.014565,            0.004405,                   0,             0.99204,             0.99867,             0.99406,             0.89439,           0.0099497,           0.0026076,                   0,            0.005215,            0.005215,            0.005215
                 292,            0.014492,           0.0043338,                   0,             0.99213,             0.99852,             0.99408,             0.89498,           0.0099327,           0.0026047,                   0,           0.0051985,           0.0051985,           0.0051985
                 293,             0.01461,           0.0043715,                   0,             0.99225,             0.99852,             0.99411,             0.89509,           0.0099154,           0.0026017,                   0,            0.005182,            0.005182,            0.005182
                 294,            0.014503,            0.004312,                   0,             0.99229,             0.99852,             0.99414,             0.89531,           0.0099012,           0.0025988,                   0,           0.0051655,           0.0051655,           0.0051655
                 295,            0.014568,           0.0044396,                   0,             0.99228,             0.99852,             0.99415,             0.89551,           0.0098868,            0.002596,                   0,            0.005149,            0.005149,            0.005149
                 296,            0.014547,           0.0042816,                   0,             0.99229,             0.99855,             0.99416,             0.89572,           0.0098719,           0.0025932,                   0,           0.0051325,           0.0051325,           0.0051325
                 297,            0.014453,           0.0043289,                   0,             0.99241,             0.99857,             0.99419,             0.89581,           0.0098581,           0.0025905,                   0,            0.005116,            0.005116,            0.005116
                 298,            0.014408,           0.0043938,                   0,             0.99241,             0.99858,              0.9942,             0.89674,           0.0098415,           0.0025877,                   0,           0.0050995,           0.0050995,           0.0050995
                 299,            0.014222,           0.0043321,                   0,              0.9924,             0.99864,             0.99419,               0.897,           0.0098266,           0.0025849,                   0,            0.005083,            0.005083,            0.005083
                 300,            0.014252,           0.0042978,                   0,             0.99241,             0.99857,             0.99421,             0.89744,           0.0098095,           0.0025819,                   0,           0.0050665,           0.0050665,           0.0050665
                 301,             0.01447,           0.0042761,                   0,             0.99241,             0.99862,             0.99421,             0.89764,           0.0097932,           0.0025789,                   0,             0.00505,             0.00505,             0.00505
                 302,            0.014474,           0.0043731,                   0,             0.99253,             0.99862,             0.99423,             0.89824,           0.0097809,            0.002576,                   0,           0.0050335,           0.0050335,           0.0050335
                 303,            0.014548,           0.0043803,                   0,             0.99244,             0.99852,             0.99424,             0.89791,           0.0097646,           0.0025734,                   0,            0.005017,            0.005017,            0.005017
                 304,            0.014404,           0.0043843,                   0,             0.99253,             0.99863,             0.99425,             0.89876,           0.0097502,           0.0025707,                   0,           0.0050005,           0.0050005,           0.0050005
                 305,            0.014212,           0.0042966,                   0,             0.99261,             0.99877,             0.99425,             0.89879,           0.0097351,            0.002568,                   0,            0.004984,            0.004984,            0.004984
                 306,            0.014216,            0.004324,                   0,             0.99277,             0.99858,             0.99425,             0.89894,           0.0097196,           0.0025652,                   0,           0.0049675,           0.0049675,           0.0049675
                 307,            0.014239,           0.0043397,                   0,             0.99282,             0.99852,             0.99426,             0.89921,           0.0097035,           0.0025623,                   0,            0.004951,            0.004951,            0.004951
                 308,            0.014064,            0.004242,                   0,             0.99289,             0.99858,             0.99428,             0.89934,            0.009687,           0.0025594,                   0,           0.0049345,           0.0049345,           0.0049345
                 309,            0.014307,           0.0043355,                   0,             0.99289,             0.99855,             0.99426,             0.89952,           0.0096706,            0.002557,                   0,            0.004918,            0.004918,            0.004918
                 310,            0.014219,            0.004249,                   0,             0.99289,             0.99854,             0.99428,             0.90003,           0.0096537,            0.002554,                   0,           0.0049015,           0.0049015,           0.0049015
                 311,            0.014055,           0.0042396,                   0,             0.99302,             0.99863,             0.99431,             0.90025,           0.0096396,           0.0025513,                   0,            0.004885,            0.004885,            0.004885
                 312,            0.014253,            0.004339,                   0,             0.99302,             0.99862,             0.99433,             0.90032,           0.0096253,           0.0025485,                   0,           0.0048685,           0.0048685,           0.0048685
                 313,            0.014146,           0.0042604,                   0,             0.99302,             0.99858,             0.99434,             0.90051,           0.0096103,           0.0025456,                   0,            0.004852,            0.004852,            0.004852
                 314,            0.014127,           0.0043076,                   0,             0.99303,             0.99852,             0.99436,              0.9013,           0.0095931,           0.0025427,                   0,           0.0048355,           0.0048355,           0.0048355
                 315,            0.014011,           0.0042734,                   0,             0.99314,              0.9986,             0.99439,             0.90155,           0.0095791,           0.0025398,                   0,            0.004819,            0.004819,            0.004819
                 316,            0.014067,           0.0042107,                   0,             0.99326,             0.99861,             0.99441,             0.90165,           0.0095611,           0.0025367,                   0,           0.0048025,           0.0048025,           0.0048025
                 317,            0.013931,           0.0042639,                   0,             0.99326,             0.99861,             0.99441,             0.90181,            0.009541,           0.0025335,                   0,            0.004786,            0.004786,            0.004786
                 318,            0.014091,           0.0042292,                   0,             0.99326,             0.99862,             0.99443,             0.90212,           0.0095238,           0.0025307,                   0,           0.0047695,           0.0047695,           0.0047695
                 319,            0.013856,           0.0042258,                   0,             0.99326,             0.99859,             0.99445,             0.90233,           0.0095017,           0.0025275,                   0,            0.004753,            0.004753,            0.004753
                 320,            0.014043,           0.0042047,                   0,             0.99338,             0.99862,             0.99446,             0.90287,           0.0094827,           0.0025243,                   0,           0.0047365,           0.0047365,           0.0047365
                 321,            0.013907,           0.0042349,                   0,             0.99338,              0.9986,             0.99447,             0.90299,           0.0094698,           0.0025216,                   0,             0.00472,             0.00472,             0.00472
                 322,            0.013934,           0.0042267,                   0,              0.9935,             0.99851,             0.99448,             0.90329,            0.009455,           0.0025186,                   0,           0.0047035,           0.0047035,           0.0047035
                 323,            0.013968,           0.0041931,                   0,              0.9935,             0.99848,             0.99448,              0.9034,           0.0094402,           0.0025157,                   0,            0.004687,            0.004687,            0.004687
                 324,            0.013892,           0.0042085,                   0,              0.9935,             0.99851,             0.99449,              0.9035,           0.0094283,            0.002513,                   0,           0.0046705,           0.0046705,           0.0046705
                 325,            0.013847,           0.0041752,                   0,              0.9935,             0.99848,              0.9945,             0.90349,           0.0094161,           0.0025101,                   0,            0.004654,            0.004654,            0.004654
                 326,            0.013918,           0.0042319,                   0,              0.9935,             0.99857,             0.99451,             0.90411,           0.0094036,           0.0025072,                   0,           0.0046375,           0.0046375,           0.0046375
                 327,            0.013777,           0.0042558,                   0,              0.9935,             0.99865,             0.99451,              0.9042,           0.0093874,            0.002504,                   0,            0.004621,            0.004621,            0.004621
                 328,            0.013875,           0.0041793,                   0,             0.99357,             0.99864,             0.99452,             0.90433,           0.0093717,            0.002501,                   0,           0.0046045,           0.0046045,           0.0046045
                 329,            0.013812,           0.0041406,                   0,             0.99356,             0.99864,             0.99453,             0.90457,           0.0093566,           0.0024978,                   0,            0.004588,            0.004588,            0.004588
                 330,            0.013968,           0.0041673,                   0,              0.9935,             0.99865,             0.99454,             0.90504,           0.0093432,           0.0024952,                   0,           0.0045715,           0.0045715,           0.0045715
                 331,            0.013823,           0.0041498,                   0,              0.9935,             0.99866,             0.99455,             0.90516,           0.0093284,           0.0024921,                   0,            0.004555,            0.004555,            0.004555
                 332,            0.013848,           0.0041906,                   0,              0.9935,             0.99859,             0.99457,             0.90553,           0.0093153,           0.0024892,                   0,           0.0045385,           0.0045385,           0.0045385
                 333,            0.013886,           0.0041753,                   0,              0.9935,             0.99858,             0.99458,             0.90563,           0.0093008,           0.0024866,                   0,            0.004522,            0.004522,            0.004522
                 334,            0.013896,           0.0041887,                   0,             0.99377,              0.9984,             0.99458,             0.90582,           0.0092891,            0.002484,                   0,           0.0045055,           0.0045055,           0.0045055
                 335,            0.013746,           0.0042345,                   0,              0.9938,              0.9984,             0.99459,             0.90638,           0.0092754,           0.0024811,                   0,            0.004489,            0.004489,            0.004489
                 336,             0.01365,           0.0041842,                   0,             0.99375,             0.99859,             0.99459,             0.90657,           0.0092607,           0.0024783,                   0,           0.0044725,           0.0044725,           0.0044725
                 337,            0.013661,            0.004135,                   0,             0.99392,              0.9984,              0.9946,             0.90667,            0.009249,           0.0024758,                   0,            0.004456,            0.004456,            0.004456
                 338,            0.013718,           0.0042187,                   0,             0.99393,              0.9984,              0.9946,             0.90695,            0.009238,           0.0024732,                   0,           0.0044395,           0.0044395,           0.0044395
