               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 330,            0.015363,           0.0045257,                   0,             0.99471,              0.9971,             0.99465,             0.89424,           0.0099863,           0.0026163,                   0,           0.0072857,           0.0072857,           0.0072857
                 331,            0.015288,           0.0044971,                   0,             0.99474,             0.99704,             0.99466,             0.89494,           0.0099741,           0.0026137,                   0,           0.0072775,           0.0072775,           0.0072775
                 332,            0.015125,            0.004531,                   0,              0.9948,             0.99717,             0.99466,             0.89519,            0.009961,           0.0026113,                   0,           0.0072692,           0.0072692,           0.0072692
                 333,            0.015228,           0.0045062,                   0,             0.99479,             0.99729,             0.99466,             0.89517,           0.0099493,           0.0026087,                   0,            0.007261,            0.007261,            0.007261
                 334,            0.015314,           0.0046031,                   0,             0.99498,             0.99729,             0.99466,             0.89527,            0.009938,           0.0026064,                   0,           0.0072527,           0.0072527,           0.0072527
                 335,             0.01525,           0.0045856,                   0,             0.99499,             0.99729,             0.99467,             0.89607,           0.0099275,           0.0026042,                   0,           0.0072445,           0.0072445,           0.0072445
                 336,            0.015111,           0.0045578,                   0,              0.9952,             0.99713,             0.99467,             0.89553,           0.0099164,           0.0026022,                   0,           0.0072362,           0.0072362,           0.0072362
                 337,            0.015101,           0.0044915,                   0,              0.9952,              0.9972,             0.99467,             0.89557,           0.0099065,           0.0025998,                   0,            0.007228,            0.007228,            0.007228
                 338,            0.015292,           0.0045913,                   0,             0.99496,             0.99713,             0.99467,             0.89664,            0.009895,           0.0025976,                   0,           0.0072198,           0.0072198,           0.0072198
                 339,            0.015218,            0.004493,                   0,             0.99484,             0.99737,             0.99467,             0.89674,            0.009885,           0.0025954,                   0,           0.0072115,           0.0072115,           0.0072115
                 340,            0.015237,           0.0045216,                   0,             0.99484,              0.9973,             0.99467,             0.89669,           0.0098773,           0.0025932,                   0,           0.0072033,           0.0072033,           0.0072033
                 341,            0.015197,           0.0045086,                   0,             0.99375,             0.99836,             0.99467,             0.89679,           0.0098673,            0.002591,                   0,            0.007195,            0.007195,            0.007195
                 342,            0.015128,           0.0045213,                   0,             0.99375,             0.99848,             0.99467,             0.89699,           0.0098531,           0.0025881,                   0,           0.0071867,           0.0071867,           0.0071867
                 343,            0.015108,           0.0044712,                   0,             0.99387,             0.99856,             0.99468,             0.89713,            0.009839,           0.0025858,                   0,           0.0071785,           0.0071785,           0.0071785
                 344,            0.014952,           0.0044957,                   0,             0.99387,             0.99869,             0.99468,             0.89739,           0.0098267,           0.0025832,                   0,           0.0071702,           0.0071702,           0.0071702
                 345,            0.015189,           0.0044942,                   0,             0.99387,             0.99863,             0.99468,             0.89746,           0.0098188,            0.002581,                   0,            0.007162,            0.007162,            0.007162
                 346,            0.014951,           0.0045249,                   0,             0.99399,             0.99833,             0.99468,             0.89759,           0.0098093,           0.0025789,                   0,           0.0071538,           0.0071538,           0.0071538
                 347,            0.015204,           0.0045122,                   0,             0.99411,             0.99828,             0.99468,              0.8978,           0.0098014,           0.0025771,                   0,           0.0071455,           0.0071455,           0.0071455
                 348,            0.015177,           0.0045368,                   0,             0.99399,             0.99872,             0.99469,             0.89771,           0.0097939,           0.0025752,                   0,           0.0071372,           0.0071372,           0.0071372
                 349,            0.015098,           0.0044915,                   0,             0.99399,              0.9989,             0.99469,             0.89773,           0.0097847,           0.0025731,                   0,            0.007129,            0.007129,            0.007129
                 350,            0.015144,            0.004471,                   0,             0.99399,             0.99895,              0.9947,              0.8979,            0.009776,           0.0025714,                   0,           0.0071208,           0.0071208,           0.0071208
                 351,            0.015211,           0.0044866,                   0,             0.99424,             0.99914,              0.9947,             0.89792,           0.0097655,           0.0025693,                   0,           0.0071125,           0.0071125,           0.0071125
                 352,            0.015061,           0.0045046,                   0,             0.99424,             0.99901,              0.9947,             0.89791,           0.0097526,            0.002567,                   0,           0.0071042,           0.0071042,           0.0071042
                 353,             0.01499,           0.0044328,                   0,             0.99424,             0.99916,              0.9947,             0.89844,           0.0097431,           0.0025652,                   0,            0.007096,            0.007096,            0.007096
                 354,            0.015049,           0.0044572,                   0,             0.99424,             0.99916,             0.99471,             0.89863,           0.0097299,            0.002563,                   0,           0.0070877,           0.0070877,           0.0070877
                 355,            0.014903,           0.0044925,                   0,             0.99424,              0.9992,             0.99471,             0.89888,           0.0097142,           0.0025607,                   0,           0.0070795,           0.0070795,           0.0070795
                 356,            0.015011,             0.00446,                   0,             0.99424,             0.99922,             0.99471,             0.89898,            0.009699,           0.0025579,                   0,           0.0070712,           0.0070712,           0.0070712
                 357,            0.015062,           0.0044973,                   0,             0.99424,             0.99921,             0.99471,             0.89961,           0.0096808,           0.0025553,                   0,            0.007063,            0.007063,            0.007063
                 358,            0.015012,           0.0044601,                   0,             0.99424,             0.99922,             0.99471,             0.89961,           0.0096709,           0.0025531,                   0,           0.0070547,           0.0070547,           0.0070547
                 359,            0.015219,           0.0045789,                   0,              0.9943,             0.99914,             0.99472,             0.89987,           0.0096556,           0.0025508,                   0,           0.0070465,           0.0070465,           0.0070465
                 360,            0.015014,            0.004461,                   0,             0.99424,             0.99914,             0.99472,             0.90018,           0.0096418,           0.0025482,                   0,           0.0070382,           0.0070382,           0.0070382
                 361,            0.014901,           0.0044233,                   0,             0.99425,             0.99914,             0.99472,             0.90031,           0.0096291,           0.0025459,                   0,             0.00703,             0.00703,             0.00703
                 362,            0.014919,           0.0045328,                   0,             0.99424,             0.99921,             0.99473,             0.90061,           0.0096132,           0.0025433,                   0,           0.0070218,           0.0070218,           0.0070218
                 363,            0.015066,           0.0044632,                   0,             0.99424,             0.99918,             0.99472,             0.90068,           0.0096004,           0.0025411,                   0,           0.0070135,           0.0070135,           0.0070135
                 364,            0.014926,           0.0044226,                   0,             0.99424,             0.99919,             0.99473,             0.90092,           0.0095867,           0.0025387,                   0,           0.0070053,           0.0070053,           0.0070053
                 365,            0.014864,           0.0044598,                   0,             0.99424,             0.99919,             0.99473,               0.901,           0.0095771,           0.0025367,                   0,            0.006997,            0.006997,            0.006997
                 366,            0.014975,           0.0043887,                   0,             0.99424,             0.99919,             0.99473,             0.90123,           0.0095621,           0.0025341,                   0,           0.0069888,           0.0069888,           0.0069888
                 367,            0.014837,           0.0044626,                   0,              0.9942,             0.99914,             0.99473,             0.90129,           0.0095499,           0.0025317,                   0,           0.0069805,           0.0069805,           0.0069805
                 368,            0.014958,           0.0045047,                   0,             0.99429,             0.99914,             0.99473,             0.90164,           0.0095406,           0.0025298,                   0,           0.0069723,           0.0069723,           0.0069723
                 369,            0.014863,           0.0044504,                   0,             0.99428,             0.99914,             0.99473,             0.90168,           0.0095242,            0.002527,                   0,            0.006964,            0.006964,            0.006964
                 370,            0.014898,           0.0044671,                   0,             0.99444,             0.99914,             0.99473,             0.90194,           0.0095088,           0.0025244,                   0,           0.0069558,           0.0069558,           0.0069558
                 371,            0.014752,           0.0044345,                   0,             0.99432,             0.99914,             0.99473,             0.90196,           0.0094947,           0.0025222,                   0,           0.0069475,           0.0069475,           0.0069475
                 372,            0.014929,           0.0044932,                   0,             0.99431,             0.99914,             0.99473,             0.90204,           0.0094805,             0.00252,                   0,           0.0069393,           0.0069393,           0.0069393
                 373,            0.014925,           0.0044489,                   0,              0.9943,             0.99914,             0.99473,             0.90229,           0.0094679,           0.0025178,                   0,            0.006931,            0.006931,            0.006931
                 374,            0.015011,           0.0044995,                   0,             0.99431,             0.99914,             0.99473,             0.90305,           0.0094517,           0.0025155,                   0,           0.0069228,           0.0069228,           0.0069228
                 375,            0.014837,           0.0044311,                   0,              0.9943,             0.99914,             0.99474,             0.90363,           0.0094398,           0.0025135,                   0,           0.0069145,           0.0069145,           0.0069145
                 376,            0.014748,           0.0044426,                   0,             0.99429,             0.99914,             0.99474,             0.90346,           0.0094287,           0.0025111,                   0,           0.0069063,           0.0069063,           0.0069063
                 377,            0.014751,           0.0044488,                   0,             0.99431,             0.99914,             0.99474,             0.90375,           0.0094197,           0.0025091,                   0,            0.006898,            0.006898,            0.006898
                 378,            0.014851,           0.0043525,                   0,              0.9944,             0.99914,             0.99474,             0.90382,           0.0094128,           0.0025074,                   0,           0.0068898,           0.0068898,           0.0068898
                 379,            0.014737,           0.0043995,                   0,             0.99442,             0.99914,             0.99474,             0.90401,           0.0094031,           0.0025054,                   0,           0.0068815,           0.0068815,           0.0068815
                 380,            0.014736,           0.0044185,                   0,             0.99444,             0.99914,             0.99474,             0.90414,           0.0093909,           0.0025031,                   0,           0.0068733,           0.0068733,           0.0068733
                 381,            0.014861,           0.0043837,                   0,             0.99448,             0.99915,             0.99474,             0.90429,           0.0093788,           0.0025009,                   0,            0.006865,            0.006865,            0.006865
                 382,            0.014729,           0.0044883,                   0,             0.99448,             0.99915,             0.99475,             0.90434,            0.009364,           0.0024987,                   0,           0.0068568,           0.0068568,           0.0068568
                 383,            0.014757,           0.0044038,                   0,             0.99448,             0.99915,             0.99475,             0.90467,           0.0093472,           0.0024964,                   0,           0.0068485,           0.0068485,           0.0068485
                 384,            0.014648,           0.0043608,                   0,             0.99447,             0.99914,             0.99475,             0.90477,           0.0093324,           0.0024941,                   0,           0.0068403,           0.0068403,           0.0068403
                 385,            0.014816,           0.0044761,                   0,             0.99449,             0.99914,             0.99475,             0.90521,           0.0093226,           0.0024923,                   0,            0.006832,            0.006832,            0.006832
                 386,            0.014882,           0.0044688,                   0,              0.9945,             0.99914,             0.99475,             0.90533,           0.0093116,           0.0024903,                   0,           0.0068238,           0.0068238,           0.0068238
                 387,            0.014832,           0.0044026,                   0,             0.99454,             0.99914,             0.99475,             0.90609,           0.0092989,            0.002488,                   0,           0.0068155,           0.0068155,           0.0068155
                 388,            0.014731,           0.0044264,                   0,             0.99458,             0.99914,             0.99475,             0.90613,           0.0092862,           0.0024861,                   0,           0.0068073,           0.0068073,           0.0068073
                 389,             0.01463,           0.0043725,                   0,             0.99458,             0.99914,             0.99475,             0.90626,           0.0092772,           0.0024841,                   0,            0.006799,            0.006799,            0.006799
                 390,            0.014647,           0.0044078,                   0,             0.99464,             0.99914,             0.99475,             0.90657,           0.0092658,           0.0024814,                   0,           0.0067907,           0.0067907,           0.0067907
                 391,            0.014679,           0.0043945,                   0,             0.99469,             0.99914,             0.99475,             0.90659,           0.0092538,           0.0024793,                   0,           0.0067825,           0.0067825,           0.0067825
                 392,            0.014569,           0.0044713,                   0,             0.99485,             0.99914,             0.99475,             0.90696,           0.0092435,           0.0024773,                   0,           0.0067743,           0.0067743,           0.0067743
                 393,            0.014599,           0.0043392,                   0,              0.9948,             0.99914,             0.99475,             0.90725,           0.0092337,           0.0024747,                   0,            0.006766,            0.006766,            0.006766
                 394,            0.014547,           0.0043704,                   0,             0.99487,             0.99914,             0.99475,             0.90734,           0.0092181,           0.0024722,                   0,           0.0067577,           0.0067577,           0.0067577
                 395,            0.014681,           0.0043922,                   0,             0.99492,             0.99914,             0.99476,             0.90749,           0.0092103,           0.0024703,                   0,           0.0067495,           0.0067495,           0.0067495
                 396,            0.014691,           0.0044621,                   0,             0.99493,             0.99914,             0.99476,             0.90755,           0.0091971,           0.0024685,                   0,           0.0067413,           0.0067413,           0.0067413
                 397,            0.014743,           0.0044271,                   0,             0.99495,             0.99914,             0.99475,             0.90772,           0.0091838,           0.0024664,                   0,            0.006733,            0.006733,            0.006733
                 398,            0.014647,           0.0043619,                   0,             0.99497,             0.99912,             0.99476,             0.90777,           0.0091699,           0.0024639,                   0,           0.0067248,           0.0067248,           0.0067248
                 399,            0.014586,           0.0043874,                   0,             0.99497,             0.99893,             0.99476,             0.90813,           0.0091565,           0.0024618,                   0,           0.0067165,           0.0067165,           0.0067165
                 400,            0.014551,           0.0044105,                   0,             0.99497,              0.9989,             0.99476,             0.90822,           0.0091475,           0.0024597,                   0,           0.0067082,           0.0067082,           0.0067082
                 401,            0.014557,           0.0043938,                   0,             0.99485,             0.99891,             0.99476,             0.90825,           0.0091372,           0.0024582,                   0,              0.0067,              0.0067,              0.0067
                 402,            0.014748,           0.0043988,                   0,             0.99497,              0.9989,             0.99476,             0.90895,            0.009125,           0.0024564,                   0,           0.0066917,           0.0066917,           0.0066917
                 403,            0.014549,           0.0043853,                   0,             0.99497,             0.99887,             0.99476,              0.9093,           0.0091175,           0.0024542,                   0,           0.0066835,           0.0066835,           0.0066835
                 404,            0.014575,           0.0043748,                   0,             0.99497,             0.99899,             0.99475,             0.90937,           0.0091061,           0.0024521,                   0,           0.0066753,           0.0066753,           0.0066753
                 405,             0.01468,           0.0044129,                   0,             0.99485,             0.99891,             0.99476,             0.90944,           0.0090993,           0.0024505,                   0,            0.006667,            0.006667,            0.006667
                 406,            0.014542,           0.0043829,                   0,             0.99481,             0.99914,             0.99476,             0.90897,           0.0090889,           0.0024482,                   0,           0.0066587,           0.0066587,           0.0066587
                 407,            0.014358,           0.0043359,                   0,             0.99473,             0.99916,             0.99476,             0.90967,           0.0090806,           0.0024464,                   0,           0.0066505,           0.0066505,           0.0066505
                 408,            0.014663,           0.0044199,                   0,             0.99473,             0.99914,             0.99476,             0.90966,            0.009069,           0.0024446,                   0,           0.0066423,           0.0066423,           0.0066423
                 409,            0.014455,           0.0043894,                   0,             0.99473,             0.99916,             0.99476,             0.90984,            0.009062,           0.0024428,                   0,            0.006634,            0.006634,            0.006634
                 410,            0.014342,           0.0043165,                   0,             0.99485,              0.9989,             0.99476,             0.90989,           0.0090537,           0.0024409,                   0,           0.0066258,           0.0066258,           0.0066258
                 411,             0.01449,           0.0044753,                   0,             0.99485,             0.99895,             0.99476,             0.91002,           0.0090478,           0.0024394,                   0,           0.0066175,           0.0066175,           0.0066175
                 412,            0.014355,           0.0042695,                   0,             0.99436,             0.99938,             0.99476,             0.90995,           0.0090381,           0.0024375,                   0,           0.0066092,           0.0066092,           0.0066092
                 413,            0.014516,           0.0043864,                   0,              0.9949,             0.99877,             0.99476,             0.91007,           0.0090276,           0.0024355,                   0,            0.006601,            0.006601,            0.006601
                 414,            0.014362,           0.0043305,                   0,              0.9949,             0.99877,             0.99476,             0.91002,           0.0090152,           0.0024334,                   0,           0.0065927,           0.0065927,           0.0065927
                 415,            0.014382,           0.0043101,                   0,             0.99497,             0.99885,             0.99476,             0.91016,           0.0090042,           0.0024315,                   0,           0.0065845,           0.0065845,           0.0065845
                 416,            0.014416,           0.0043442,                   0,             0.99448,             0.99938,             0.99477,             0.91058,           0.0089945,           0.0024295,                   0,           0.0065763,           0.0065763,           0.0065763
                 417,            0.014416,           0.0043862,                   0,             0.99447,             0.99938,             0.99477,             0.91061,           0.0089877,           0.0024276,                   0,            0.006568,            0.006568,            0.006568
                 418,            0.014296,           0.0042927,                   0,             0.99468,             0.99926,             0.99477,             0.91073,           0.0089818,           0.0024255,                   0,           0.0065598,           0.0065598,           0.0065598
                 419,            0.014353,           0.0042841,                   0,             0.99473,             0.99937,             0.99477,              0.9114,           0.0089722,           0.0024235,                   0,           0.0065515,           0.0065515,           0.0065515
                 420,            0.014393,           0.0043558,                   0,             0.99473,             0.99937,             0.99477,             0.91136,           0.0089656,           0.0024217,                   0,           0.0065433,           0.0065433,           0.0065433
                 421,            0.014585,           0.0043607,                   0,             0.99473,             0.99923,             0.99477,             0.91141,            0.008957,           0.0024196,                   0,            0.006535,            0.006535,            0.006535
                 422,            0.014371,           0.0043652,                   0,             0.99473,             0.99921,             0.99478,             0.91152,           0.0089507,           0.0024182,                   0,           0.0065268,           0.0065268,           0.0065268
                 423,             0.01457,           0.0043266,                   0,             0.99473,             0.99922,             0.99477,             0.91159,           0.0089443,           0.0024163,                   0,           0.0065185,           0.0065185,           0.0065185
                 424,            0.014357,           0.0043336,                   0,             0.99473,             0.99924,             0.99477,             0.91164,           0.0089353,           0.0024142,                   0,           0.0065102,           0.0065102,           0.0065102
                 425,            0.014446,           0.0044045,                   0,             0.99473,             0.99951,             0.99478,             0.91181,           0.0089294,           0.0024122,                   0,            0.006502,            0.006502,            0.006502
                 426,            0.014115,           0.0042991,                   0,             0.99473,             0.99938,             0.99478,             0.91218,           0.0089166,             0.00241,                   0,           0.0064937,           0.0064937,           0.0064937
                 427,            0.014364,           0.0042807,                   0,             0.99497,             0.99941,             0.99478,             0.91231,           0.0089097,           0.0024081,                   0,           0.0064855,           0.0064855,           0.0064855
                 428,             0.01417,           0.0043152,                   0,             0.99509,             0.99929,             0.99477,             0.91256,           0.0089017,           0.0024057,                   0,           0.0064773,           0.0064773,           0.0064773
                 429,            0.014627,           0.0043416,                   0,             0.99521,             0.99931,             0.99477,             0.91231,           0.0088978,           0.0024043,                   0,            0.006469,            0.006469,            0.006469
                 430,              0.0145,           0.0042933,                   0,             0.99514,             0.99926,             0.99478,             0.91244,           0.0088922,           0.0024025,                   0,           0.0064608,           0.0064608,           0.0064608
                 431,            0.014392,           0.0043451,                   0,             0.99518,             0.99926,             0.99477,             0.91285,           0.0088805,           0.0024002,                   0,           0.0064525,           0.0064525,           0.0064525
                 432,            0.014341,           0.0042898,                   0,             0.99517,             0.99914,             0.99478,              0.9128,           0.0088724,           0.0023987,                   0,           0.0064443,           0.0064443,           0.0064443
                 433,            0.014252,           0.0043042,                   0,             0.99534,             0.99922,             0.99478,             0.91319,           0.0088638,           0.0023968,                   0,            0.006436,            0.006436,            0.006436
                 434,            0.014371,           0.0043029,                   0,             0.99534,              0.9993,             0.99478,             0.91332,           0.0088586,           0.0023952,                   0,           0.0064278,           0.0064278,           0.0064278
                 435,            0.014343,           0.0043646,                   0,             0.99534,             0.99933,             0.99478,             0.91352,           0.0088529,           0.0023938,                   0,           0.0064195,           0.0064195,           0.0064195
                 436,            0.014259,           0.0043032,                   0,             0.99534,             0.99929,             0.99478,             0.91364,           0.0088463,           0.0023923,                   0,           0.0064112,           0.0064112,           0.0064112
                 437,            0.014325,           0.0042949,                   0,             0.99544,             0.99938,             0.99478,             0.91387,           0.0088352,           0.0023905,                   0,            0.006403,            0.006403,            0.006403
                 438,            0.014263,           0.0043147,                   0,             0.99543,             0.99938,             0.99477,             0.91445,           0.0088239,           0.0023888,                   0,           0.0063947,           0.0063947,           0.0063947
                 439,            0.014206,           0.0042387,                   0,             0.99531,             0.99938,             0.99478,             0.91459,           0.0088142,           0.0023872,                   0,           0.0063865,           0.0063865,           0.0063865
                 440,            0.014197,           0.0042582,                   0,             0.99546,             0.99925,             0.99477,             0.91505,           0.0088032,           0.0023851,                   0,           0.0063783,           0.0063783,           0.0063783
                 441,             0.01422,           0.0043077,                   0,             0.99558,             0.99934,             0.99478,             0.91537,            0.008795,           0.0023837,                   0,             0.00637,             0.00637,             0.00637
                 442,             0.01404,           0.0042444,                   0,             0.99539,             0.99938,             0.99478,             0.91533,           0.0087818,           0.0023813,                   0,           0.0063618,           0.0063618,           0.0063618
                 443,            0.014162,           0.0042678,                   0,              0.9953,             0.99938,             0.99477,             0.91552,           0.0087772,           0.0023801,                   0,           0.0063535,           0.0063535,           0.0063535
                 444,            0.014195,           0.0042336,                   0,             0.99528,             0.99938,             0.99478,             0.91558,           0.0087703,           0.0023786,                   0,           0.0063453,           0.0063453,           0.0063453
                 445,             0.01423,           0.0042414,                   0,             0.99521,             0.99938,             0.99478,             0.91573,           0.0087664,           0.0023776,                   0,            0.006337,            0.006337,            0.006337
                 446,            0.014188,           0.0043284,                   0,             0.99532,             0.99938,             0.99478,             0.91581,           0.0087644,           0.0023763,                   0,           0.0063288,           0.0063288,           0.0063288
                 447,            0.014171,           0.0042741,                   0,             0.99521,             0.99938,             0.99478,             0.91629,           0.0087538,           0.0023747,                   0,           0.0063205,           0.0063205,           0.0063205
                 448,            0.014094,           0.0042453,                   0,              0.9952,             0.99938,             0.99478,             0.91647,           0.0087467,            0.002373,                   0,           0.0063122,           0.0063122,           0.0063122
                 449,            0.014167,           0.0042914,                   0,              0.9952,             0.99938,             0.99478,              0.9166,           0.0087387,           0.0023715,                   0,            0.006304,            0.006304,            0.006304
                 450,            0.014232,           0.0042626,                   0,             0.99538,             0.99926,             0.99478,             0.91667,           0.0087366,           0.0023701,                   0,           0.0062958,           0.0062958,           0.0062958
                 451,            0.014048,           0.0042664,                   0,              0.9954,             0.99926,             0.99478,             0.91666,           0.0087345,            0.002369,                   0,           0.0062875,           0.0062875,           0.0062875
                 452,               0.014,           0.0041911,                   0,             0.99546,             0.99923,             0.99478,             0.91667,           0.0087298,           0.0023674,                   0,           0.0062793,           0.0062793,           0.0062793
                 453,            0.014345,           0.0043238,                   0,              0.9957,             0.99904,             0.99478,             0.91666,           0.0087233,           0.0023658,                   0,            0.006271,            0.006271,            0.006271
                 454,            0.014127,            0.004269,                   0,             0.99574,             0.99889,             0.99478,             0.91672,           0.0087127,           0.0023638,                   0,           0.0062628,           0.0062628,           0.0062628
                 455,            0.014175,           0.0042701,                   0,              0.9957,              0.9989,             0.99479,             0.91676,           0.0087083,           0.0023623,                   0,           0.0062545,           0.0062545,           0.0062545
                 456,            0.014121,           0.0042576,                   0,             0.99585,             0.99889,             0.99478,             0.91702,           0.0086943,           0.0023606,                   0,           0.0062463,           0.0062463,           0.0062463
                 457,            0.014242,           0.0042732,                   0,             0.99591,             0.99901,             0.99478,               0.917,           0.0086889,           0.0023591,                   0,            0.006238,            0.006238,            0.006238
                 458,            0.014266,           0.0043251,                   0,             0.99579,             0.99901,             0.99478,             0.91706,           0.0086826,           0.0023573,                   0,           0.0062297,           0.0062297,           0.0062297
                 459,            0.014202,           0.0043459,                   0,             0.99572,             0.99901,             0.99477,              0.9172,           0.0086722,           0.0023552,                   0,           0.0062215,           0.0062215,           0.0062215
                 460,            0.014125,           0.0042372,                   0,             0.99573,             0.99901,             0.99478,             0.91737,           0.0086642,           0.0023534,                   0,           0.0062132,           0.0062132,           0.0062132
                 461,            0.014181,           0.0042815,                   0,              0.9957,             0.99901,             0.99477,             0.91746,           0.0086586,           0.0023519,                   0,            0.006205,            0.006205,            0.006205
                 462,            0.014101,           0.0042708,                   0,              0.9957,             0.99904,             0.99477,             0.91739,           0.0086495,           0.0023499,                   0,           0.0061968,           0.0061968,           0.0061968
                 463,            0.013956,           0.0041997,                   0,             0.99577,             0.99901,             0.99477,             0.91729,           0.0086426,           0.0023484,                   0,           0.0061885,           0.0061885,           0.0061885
                 464,            0.013944,           0.0041671,                   0,             0.99575,             0.99901,             0.99478,             0.91763,           0.0086339,           0.0023465,                   0,           0.0061803,           0.0061803,           0.0061803
                 465,            0.014005,           0.0042695,                   0,             0.99582,             0.99896,             0.99478,             0.91838,           0.0086287,            0.002345,                   0,            0.006172,            0.006172,            0.006172
                 466,            0.014045,           0.0042295,                   0,             0.99583,             0.99889,             0.99478,             0.91757,           0.0086216,            0.002343,                   0,           0.0061637,           0.0061637,           0.0061637
                 467,            0.014102,           0.0043229,                   0,             0.99587,             0.99889,             0.99478,              0.9183,           0.0086114,           0.0023414,                   0,           0.0061555,           0.0061555,           0.0061555
                 468,            0.013981,           0.0042316,                   0,             0.99618,             0.99889,             0.99478,             0.91838,           0.0086054,           0.0023396,                   0,           0.0061472,           0.0061472,           0.0061472
                 469,            0.014224,           0.0043052,                   0,             0.99618,             0.99889,             0.99478,             0.91828,           0.0085968,            0.002338,                   0,            0.006139,            0.006139,            0.006139
                 470,             0.01397,           0.0041902,                   0,             0.99616,             0.99889,             0.99477,             0.91821,           0.0085903,           0.0023361,                   0,           0.0061307,           0.0061307,           0.0061307
                 471,            0.013944,           0.0042644,                   0,             0.99614,             0.99889,             0.99477,             0.91845,           0.0085813,           0.0023345,                   0,           0.0061225,           0.0061225,           0.0061225
                 472,            0.014026,           0.0042505,                   0,             0.99613,             0.99889,             0.99477,             0.91874,           0.0085697,           0.0023328,                   0,           0.0061142,           0.0061142,           0.0061142
                 473,            0.013925,           0.0041675,                   0,             0.99623,             0.99877,             0.99477,             0.91887,           0.0085623,            0.002331,                   0,            0.006106,            0.006106,            0.006106
                 474,            0.014201,           0.0041857,                   0,             0.99626,             0.99877,             0.99478,              0.9188,           0.0085544,           0.0023291,                   0,           0.0060977,           0.0060977,           0.0060977
                 475,            0.014012,           0.0042314,                   0,             0.99614,             0.99889,             0.99478,             0.91909,           0.0085495,           0.0023276,                   0,           0.0060895,           0.0060895,           0.0060895
                 476,            0.014017,           0.0042492,                   0,             0.99618,             0.99889,             0.99478,             0.91915,           0.0085459,           0.0023261,                   0,           0.0060813,           0.0060813,           0.0060813
                 477,            0.014014,            0.004216,                   0,              0.9962,             0.99889,             0.99478,             0.91923,           0.0085424,           0.0023249,                   0,            0.006073,            0.006073,            0.006073
                 478,            0.013903,           0.0042694,                   0,             0.99626,             0.99889,             0.99478,              0.9192,            0.008538,           0.0023236,                   0,           0.0060647,           0.0060647,           0.0060647
                 479,            0.014012,           0.0042233,                   0,             0.99604,             0.99901,             0.99479,              0.9193,           0.0085316,           0.0023221,                   0,           0.0060565,           0.0060565,           0.0060565
                 480,            0.013897,           0.0042112,                   0,             0.99607,               0.999,             0.99479,             0.91932,           0.0085266,           0.0023209,                   0,           0.0060482,           0.0060482,           0.0060482
                 481,            0.013747,           0.0042087,                   0,             0.99607,               0.999,             0.99479,             0.91949,           0.0085252,           0.0023198,                   0,             0.00604,             0.00604,             0.00604
                 482,             0.01382,            0.004169,                   0,             0.99607,             0.99901,             0.99479,             0.91942,           0.0085223,           0.0023188,                   0,           0.0060318,           0.0060318,           0.0060318
                 483,            0.013787,           0.0041504,                   0,             0.99619,             0.99897,             0.99479,             0.91991,           0.0085163,           0.0023173,                   0,           0.0060235,           0.0060235,           0.0060235
                 484,             0.01395,           0.0042487,                   0,             0.99589,             0.99901,             0.99479,             0.91993,           0.0085035,           0.0023154,                   0,           0.0060152,           0.0060152,           0.0060152
                 485,            0.014015,           0.0042025,                   0,             0.99589,             0.99901,             0.99479,             0.91988,           0.0084971,            0.002314,                   0,            0.006007,            0.006007,            0.006007
                 486,            0.013975,           0.0042275,                   0,             0.99604,             0.99901,              0.9948,             0.91982,           0.0084952,           0.0023129,                   0,           0.0059988,           0.0059988,           0.0059988
                 487,            0.013923,           0.0042811,                   0,             0.99588,             0.99901,             0.99479,             0.92012,           0.0084841,           0.0023105,                   0,           0.0059905,           0.0059905,           0.0059905
                 488,            0.014011,           0.0042313,                   0,             0.99596,             0.99901,             0.99479,             0.92031,            0.008482,           0.0023092,                   0,           0.0059823,           0.0059823,           0.0059823
                 489,            0.013685,           0.0041418,                   0,             0.99588,             0.99901,             0.99479,             0.92052,           0.0084767,           0.0023075,                   0,            0.005974,            0.005974,            0.005974
                 490,            0.013894,           0.0041604,                   0,             0.99587,             0.99901,             0.99479,             0.92042,           0.0084714,           0.0023059,                   0,           0.0059658,           0.0059658,           0.0059658
                 491,            0.013814,           0.0041594,                   0,             0.99581,             0.99901,             0.99479,             0.92054,           0.0084672,           0.0023044,                   0,           0.0059575,           0.0059575,           0.0059575
                 492,            0.013797,           0.0042062,                   0,             0.99588,             0.99901,             0.99478,              0.9206,           0.0084589,           0.0023026,                   0,           0.0059493,           0.0059493,           0.0059493
                 493,            0.013803,           0.0042192,                   0,             0.99584,             0.99901,             0.99478,             0.92078,           0.0084516,           0.0023009,                   0,            0.005941,            0.005941,            0.005941
                 494,            0.013793,           0.0042081,                   0,             0.99584,             0.99901,             0.99478,             0.92113,           0.0084516,           0.0022995,                   0,           0.0059328,           0.0059328,           0.0059328
                 495,            0.013741,           0.0041392,                   0,             0.99585,             0.99901,             0.99478,             0.92135,           0.0084452,            0.002298,                   0,           0.0059245,           0.0059245,           0.0059245
                 496,            0.013831,           0.0042048,                   0,             0.99586,             0.99901,             0.99479,             0.92137,           0.0084308,           0.0022962,                   0,           0.0059163,           0.0059163,           0.0059163
